man	men	True
arthritis	pneumonia	False
pain	subluxation	False
stroke	pain	False
hypoprothrombinemia	ulceration	False
pain	blindness	False
fever	scarlatina	False
marrow	brain	False
cellulitis	anthrax	False
hypnotic	drug	True
sweating	dysphagia	False
galactosidase	enzyme	False
illness	diarrhea	False
conjunctivitis	allergy	False
thalassemia	diet	False
anxiety	reading	False
atelectasis	measles	False
heat	abscess	False
heat	contraction	False
trauma	coughing	False
migraine	abscess	False
atelectasis	cough	False
blood	hundred	False
ketamine	cocaine	False
pain	hypothyroidism	False
haematemesis	hemorrhage	False
neurosyphilis	cellulitis	False
organism	empyema	False
anxiety	insomnia	False
tenosynovitis	pain	False
flaking	itching	False
temperature	adhesiveness	False
diarrhea	chloride	False
furunculosis	peritonitis	False
csf	blood	False
lymphocyte	monocyte	True
hemoconcentration	fever	False
aneurysm	blindness	False
fever	cellulitis	False
impetigo	anthrax	False
contraction	abscess	False
abscess	death	False
depression	contraction	False
haematemesis	pain	False
arthritis	child	False
prostatitis	organism	False
stroke	vertigo	False
measles	influenza	False
stress	excitement	False
chloride	alcohol	False
carotenoid	glutathione	False
cold	diarrhea	False
alcohol	stroke	False
pregnenolone	androgen	False
pathogen	osteomyelitis	False
blindness	stenosis	False
stress	ingestion	False
lesion	osteitis	False
illness	cellulitis	False
conjunctivitis	glomerulonephritis	False
vessel	bone	False
lesion	tension	False
contraction	tension	False
diuresis	sweating	False
diarrhea	jitteriness	False
scleritis	antigen	True
noise	hypertension	False
androstenedione	steroid	True
tension	heat	False
fracture	trauma	True
hypoprothrombinemia	tinnitus	False
vertigo	pain	False
phenylbutazone	acetaminophen	False
disease	illness	True
gastritis	tinnitus	False
thrombosis	thirst	False
empyema	prostatitis	False
pain	itch	False
food	glass	False
morphine	aspirin	False
depression	neurosis	False
alcohol	abscess	False
exercise	juice	False
confusion	thirst	False
cough	discomfort	True
diarrhea	insomnia	False
prostatitis	dermatitis	False
woman	female	True
cough	measles	False
myocardium	respiration	False
rash	antigen	False
anxiety	tension	True
transfusion	diet	False
androgen	stress	False
dhea	hormone	False
noise	abscess	False
bleeding	erythrocyte	False
clotting	hemostasis	True
oil	enema	False
alopecia	ulceration	False
dermatitis	cellulitis	False
morphine	camphor	False
itching	pain	False
chocolate	uncleanliness	False
death	thrombosis	False
organism	osteomyelitis	False
dacryocystitis	cold	False
joint	shoulder	False
hemostasis	coagulation	True
thalassemia	iron	False
