transparency	liquidity	False
enclave	town	True
trial	treatment	False
patrolling	warplane	False
figure	gap	False
complex	hotel	False
gap	equality	False
gap	void	True
abuse	fraud	False
drug	goods	True
metropolis	complex	False
element	thing	True
device	treatment	False
basis	list	False
payment	programme	False
goods	sugar	False
cashmere	goods	True
gulf	gap	True
list	thirds	False
abuse	paedophilia	False
warplane	troop	False
surplus	balance	False
warplane	warship	True
accord	programme	False
complex	environmental	False
gasoline	goods	True
drug	war	False
clearance	treatment	False
goods	pork	False
furnace	complex	True
war	attack	True
element	aspect	True
element	type	False
backup	treatment	False
county	town	False
treatment	information	False
total	surplus	False
liquidity	competitiveness	False
ship	complex	False
tenet	element	True
treatment	test	False
complex	village	False
gap	reversal	False
liquidity	surplus	False
surplus	firming	False
complex	simple	False
abuse	beating	False
died	treatment	False
stopgap	gap	False
energy	goods	False
proposed	complex	False
liquidity	confidence	False
liquidity	visibility	False
loan	aid	True
strike	war	True
rebel	warplane	False
thousand	list	True
element	review	False
element	background	False
disease	abuse	False
void	gap	True
portfolio	loan	False
machinery	goods	True
understanding	element	False
town	stronghold	True
soldier	warplane	False
shortlist	list	True
stg	surplus	False
liquidity	resource	False
head	list	False
building	complex	True
conglomerate	list	True
blood	liquidity	False
list	board	True
uncertainty	liquidity	False
remittance	surplus	False
abuse	bribe	False
campaign	list	False
launcher	warplane	False
exploitation	abuse	True
programme	step	False
indication	element	False
warplane	pilgrim	False
surplus	crop	False
war	row	True
gap	relation	False
war	bombing	False
sugar	goods	True
levy	loan	False
embezzlement	abuse	True
oil	goods	True
surplus	remittance	False
goods	foodstuff	False
goods	car	False
element	step	True
element	loosening	False
gap	relationship	False
gap	pact	False
liquidity	reserve	False
utensil	goods	True
programme	organisation	False
bourse	list	False
cornerstone	element	True
treatment	trial	False
unit	complex	False
death	abuse	False
programme	law	False
element	impact	False
hijacking	abuse	True
none	list	False
warplane	warplane	True
buy	list	False
surplus	total	False
incident	war	False
deposit	liquidity	False
programme	program	True
list	panel	True
goods	cement	False
performance	victory	False
improvement	gap	False
complex	sector	False
performance	profitability	False
goods	cashmere	False
upturn	performance	True
dam	complex	True
revenue	gap	False
medicine	treatment	True
element	bedrock	False
arrangement	programme	True
radar	warplane	False
balance	surplus	False
treatment	telecommunication	False
element	assessment	False
gap	correction	False
complex	space	False
buoyancy	liquidity	True
element	indication	False
element	tenet	False
coffee	goods	True
medicine	goods	True
war	fight	True
town	zone	True
list	agenda	False
submarine	warplane	False
transmission	treatment	False
programme	technology	False
decoder	treatment	False
complex	lighthouse	False
advice	treatment	False
conflict	gap	True
surplus	revenue	False
list	basis	False
list	plenty	True
completion	element	False
airline	warplane	False
warplane	missile	False
abuse	assassination	False
complex	furnace	True
list	handful	False
list	table	False
treatment	died	False
programme	drive	False
element	fate	False
gap	link	False
initiative	programme	False
performer	performance	False
liquidity	satisfaction	False
sex	abuse	False
dispute	war	True
checkpoint	town	False
freighter	warplane	False
package	programme	True
identification	treatment	False
profitability	performance	True
programme	action	True
goods	corn	False
performance	performer	True
ability	performance	True
warplane	submarine	False
war	rebellion	False
loan	money	True
gun	warplane	False
campaign	programme	True
pipeline	treatment	False
gap	spending	False
surplus	saving	False
element	understanding	False
complex	dam	True
aggression	war	True
bombing	abuse	False
treatment	fabrication	False
warplane	patrolling	False
goods	drug	False
step	element	True
war	scandal	False
law	programme	False
abuse	interference	False
loan	payment	True
warplane	freighter	False
relation	gap	False
performance	decline	False
gap	inflation	False
treatment	assistance	True
plenty	list	True
performance	data	False
precipice	complex	False
goods	chemical	False
